query_id,top1_id,top1_similarity,top2_id,top2_similarity,top3_id,top3_similarity,is_correct_top1
id_9166,id_9166,0.5702,id_3736,0.5164,id_5756,0.5017,True
id_9166,id_1853,0.5174,id_2287,0.5086,id_9166,0.5050,False
id_7953,id_6266,0.5554,id_9379,0.5394,id_2902,0.5347,False
id_7953,id_2902,0.6006,id_5593,0.5966,id_7953,0.5742,False
id_7953,id_9835,0.5349,id_9353,0.5065,id_10050,0.5058,False
id_7953,id_6934,0.4889,id_7953,0.4881,id_8682,0.4768,False
id_7953,id_8682,0.5187,id_7953,0.4968,id_2902,0.4858,False
id_7953,id_9835,0.5226,id_5895,0.5201,id_2291,0.5047,False
id_7953,id_5895,0.4904,id_6266,0.4876,id_6878,0.4731,False
id_7953,id_2902,0.5447,id_8414,0.5229,id_10203,0.5084,False
id_1412,id_8414,0.5077,id_1412,0.4900,id_8486,0.4605,False
id_1412,id_1412,0.6353,id_1795,0.5125,id_3026,0.5101,True
id_1412,id_6543,0.5213,id_8414,0.4850,id_2838,0.4785,False
id_1412,id_1412,0.5405,id_9188,0.5312,id_8414,0.5178,True
id_1412,id_8414,0.5018,id_1412,0.4976,id_10532,0.4958,False
id_1412,id_4517,0.5137,id_2185,0.5048,id_6809,0.4881,False
id_1412,id_4869,0.5179,id_3512,0.5033,id_6278,0.4766,False
id_1412,id_1412,0.4486,id_8414,0.4469,id_7474,0.4426,True
id_1412,id_1412,0.6274,id_3736,0.5216,id_8414,0.5099,True
id_1412,id_1412,0.5909,id_8414,0.5527,id_5756,0.5170,True
id_1412,id_3339,0.5205,id_10007,0.5034,id_1535,0.4803,False
id_1412,id_1412,0.6328,id_8414,0.4910,id_1795,0.4903,True
id_1412,id_1412,0.6193,id_1722,0.5127,id_8486,0.4997,True
id_1412,id_1412,0.6539,id_3026,0.5297,id_8414,0.5295,True
id_1412,id_2985,0.5134,id_7197,0.5108,id_6543,0.4780,False
id_1412,id_8414,0.5776,id_1412,0.5620,id_9470,0.5343,False
id_1412,id_8440,0.5844,id_10007,0.5286,id_3339,0.4849,False
id_1412,id_1412,0.5981,id_3736,0.5156,id_8414,0.5021,True
id_1412,id_8414,0.5669,id_1412,0.5475,id_5756,0.4761,False
id_1412,id_212,0.5251,id_10500,0.5244,id_1412,0.4827,False
id_1412,id_8414,0.4892,id_3039,0.4717,id_2623,0.4684,False
id_1412,id_8414,0.5215,id_2623,0.5110,id_10050,0.5099,False
id_1412,id_1412,0.6127,id_9188,0.5093,id_1904,0.4916,True
id_1412,id_2701,0.4407,id_10007,0.4382,id_1046,0.4192,False
id_1412,id_1412,0.6579,id_8414,0.5315,id_3736,0.5221,True
id_1412,id_1412,0.5782,id_8414,0.5366,id_5756,0.5121,True
id_1412,id_1412,0.5972,id_8414,0.5790,id_9470,0.5443,True
id_1412,id_1412,0.6325,id_8414,0.5070,id_3026,0.4932,True
id_1412,id_1412,0.6455,id_8486,0.5398,id_3736,0.5182,True
id_1412,id_1412,0.5484,id_907,0.4938,id_8414,0.4813,True
id_1412,id_6013,0.5166,id_7952,0.5111,id_1535,0.4920,False
id_1412,id_9095,0.4932,id_8414,0.4895,id_1412,0.4641,False
id_1412,id_1412,0.5524,id_8414,0.5392,id_5756,0.5016,True
id_1412,id_1412,0.6586,id_8414,0.5331,id_3026,0.5288,True
id_1412,id_1412,0.6007,id_3026,0.5021,id_3736,0.4967,True
id_1412,id_10532,0.5612,id_8486,0.5605,id_1412,0.5288,False
id_1412,id_1412,0.6534,id_8414,0.5067,id_9188,0.4950,True
id_1412,id_1412,0.5610,id_5756,0.5423,id_8414,0.5059,True
id_1412,id_3736,0.4763,id_90,0.4582,id_1795,0.4536,False
id_1412,id_7554,0.4001,id_10007,0.3958,id_8440,0.3937,False
id_1412,id_1412,0.6319,id_3736,0.4941,id_8414,0.4911,True
id_1412,id_907,0.5118,id_2701,0.4869,id_1535,0.4508,False
id_1412,id_1412,0.6506,id_3736,0.4979,id_8414,0.4943,True
id_1412,id_1412,0.6242,id_8414,0.5471,id_1904,0.5126,True
id_1412,id_8414,0.4580,id_1724,0.4295,id_2701,0.4174,False
id_1412,id_8414,0.5198,id_1412,0.5086,id_6826,0.4936,False
id_1412,id_1412,0.5501,id_8414,0.5399,id_1904,0.5150,True
id_1412,id_1412,0.6506,id_3026,0.5242,id_4698,0.5122,True
id_1412,id_1412,0.5974,id_4698,0.5609,id_8414,0.5505,True
id_1412,id_9393,0.4273,id_2701,0.3993,id_4748,0.3946,False
id_1412,id_1412,0.5640,id_3026,0.4765,id_1795,0.4689,True
id_1412,id_9393,0.4145,id_520,0.4073,id_1795,0.4056,False
id_1412,id_8414,0.4873,id_1795,0.4727,id_475,0.4711,False
id_1412,id_4748,0.5609,id_4821,0.5148,id_1746,0.5099,False
id_1412,id_1412,0.6320,id_8414,0.5117,id_8486,0.5078,True
id_1412,id_1535,0.4857,id_1227,0.4759,id_264,0.4748,False
id_1412,id_6266,0.5690,id_9470,0.5277,id_8414,0.5165,False
id_1412,id_1412,0.6127,id_3026,0.5095,id_9188,0.4976,True
id_1412,id_1412,0.5336,id_3026,0.5021,id_3736,0.4710,True
id_1412,id_1412,0.5363,id_3736,0.5220,id_4698,0.4878,True
id_1412,id_1904,0.5831,id_8414,0.5657,id_7474,0.5353,False
id_1412,id_1412,0.5842,id_8414,0.5031,id_4698,0.4969,True
id_1412,id_1412,0.6229,id_1722,0.5218,id_9188,0.5099,True
id_1412,id_1412,0.5849,id_8414,0.5362,id_8486,0.5316,True
id_1412,id_8414,0.5638,id_1412,0.5176,id_8627,0.4923,False
id_1412,id_7197,0.5201,id_9470,0.4846,id_526,0.4792,False
id_1412,id_8414,0.5115,id_9484,0.5101,id_9095,0.5064,False
id_1412,id_10007,0.5424,id_6186,0.5319,id_5765,0.5047,False
id_1412,id_2489,0.4836,id_1795,0.4736,id_7197,0.4664,False
id_6620,id_8818,0.5024,id_6062,0.4903,id_8044,0.4747,False
id_6620,id_9030,0.5154,id_6620,0.5106,id_8486,0.5062,False
id_6620,id_10050,0.4748,id_8414,0.4680,id_6620,0.4670,False
id_6620,id_10471,0.5238,id_1904,0.4862,id_8414,0.4791,False
id_6620,id_8414,0.4766,id_10471,0.4394,id_4170,0.4171,False
id_6620,id_6882,0.4757,id_3646,0.4741,id_6620,0.4677,False
id_6620,id_2832,0.5347,id_6620,0.5280,id_10239,0.5127,False
id_6620,id_8414,0.5595,id_6620,0.5358,id_6882,0.5092,False
id_6620,id_10471,0.5906,id_6620,0.5604,id_8447,0.5479,False
id_6620,id_6620,0.5614,id_8682,0.5486,id_8414,0.5343,True
id_6620,id_8414,0.5373,id_6620,0.5364,id_8627,0.4981,False
id_2930,id_2369,0.5403,id_10442,0.5190,id_3750,0.4911,False
id_2930,id_9393,0.2397,id_3218,0.2187,id_2701,0.2001,False
id_2930,id_6266,0.4741,id_6278,0.4649,id_3551,0.4629,False
id_2930,id_7381,0.6071,id_1767,0.5862,id_4045,0.5669,False
id_2930,id_2930,0.6012,id_7381,0.5340,id_6407,0.5210,True
id_2930,id_2930,0.5824,id_7381,0.5658,id_1767,0.5507,True
id_2930,id_9393,0.2366,id_3218,0.2155,id_2701,0.1946,False
id_2930,id_8297,0.4842,id_1724,0.4666,id_6288,0.4654,False
id_2930,id_2930,0.5795,id_5235,0.5235,id_9881,0.5080,True
id_2930,id_2930,0.6181,id_7381,0.5553,id_1767,0.5536,True
id_2930,id_2930,0.6308,id_6407,0.5375,id_9881,0.5280,True
id_2930,id_2930,0.5319,id_9881,0.5088,id_8420,0.4828,True
id_3281,id_8414,0.4958,id_4433,0.4861,id_8627,0.4787,False
id_3281,id_9114,0.5761,id_4433,0.5692,id_3281,0.5067,False
id_3281,id_9114,0.5364,id_1597,0.5288,id_10050,0.5219,False
id_3281,id_5429,0.4916,id_8414,0.4916,id_7381,0.4711,False
id_3281,id_9470,0.5463,id_8486,0.5031,id_6159,0.4854,False
id_3281,id_8627,0.5467,id_8414,0.5366,id_10471,0.4956,False
id_3281,id_4433,0.5412,id_9863,0.4762,id_9114,0.4745,False
id_3281,id_2439,0.5718,id_8414,0.5262,id_6013,0.5246,False
id_3281,id_6826,0.5542,id_10007,0.5285,id_3370,0.5195,False
id_6033,id_6013,0.5718,id_2415,0.5455,id_9114,0.5399,False
id_6033,id_6013,0.5705,id_9114,0.5471,id_5869,0.5347,False
id_6033,id_3942,0.4967,id_10007,0.4959,id_6013,0.4893,False
id_6033,id_3517,0.5331,id_2185,0.5312,id_7193,0.5245,False
id_6033,id_5756,0.5750,id_6013,0.5698,id_5011,0.5309,False
id_6033,id_3153,0.4706,id_6284,0.4550,id_2361,0.4502,False
id_6033,id_6033,0.5596,id_6013,0.5527,id_2701,0.5301,True
id_6033,id_5011,0.5615,id_753,0.5352,id_3195,0.5134,False
id_6033,id_4748,0.3843,id_9393,0.3641,id_873,0.3605,False
id_6033,id_5011,0.5653,id_2685,0.5528,id_753,0.5291,False
id_6033,id_9393,0.2509,id_3218,0.2291,id_2701,0.2081,False
id_6033,id_2701,0.5395,id_753,0.5358,id_9114,0.5321,False
id_6033,id_9114,0.5249,id_10203,0.5081,id_9470,0.5010,False
id_6033,id_6013,0.5757,id_6033,0.5680,id_7952,0.5341,False
id_6033,id_7952,0.5229,id_4162,0.5130,id_2287,0.5092,False
id_6033,id_6013,0.5703,id_786,0.5699,id_10021,0.5466,False
id_6033,id_7952,0.5397,id_1506,0.4999,id_4853,0.4993,False
id_6033,id_10007,0.4959,id_27,0.4931,id_1535,0.4678,False
id_4541,id_9393,0.2562,id_3218,0.2382,id_2701,0.2120,False
id_4541,id_6278,0.5257,id_6266,0.5113,id_4233,0.5004,False
id_4541,id_4541,0.5081,id_753,0.4945,id_4596,0.4542,True
id_4541,id_9032,0.5161,id_6826,0.5077,id_4433,0.5076,False
id_4541,id_873,0.4129,id_4748,0.3879,id_2701,0.3840,False
id_4541,id_4541,0.5409,id_6826,0.5314,id_3866,0.5073,True
id_4541,id_6826,0.5315,id_7904,0.5057,id_4450,0.4919,False
id_4541,id_6278,0.5195,id_9835,0.4827,id_5895,0.4551,False
id_4541,id_1286,0.5043,id_497,0.5015,id_2560,0.4851,False
id_4541,id_10500,0.5393,id_10206,0.5372,id_7494,0.5211,False
id_2101,id_2101,0.5078,id_7079,0.4876,id_9441,0.4645,True
id_2101,id_9821,0.3414,id_4177,0.3311,id_5794,0.3238,False
id_2101,id_2101,0.5209,id_2663,0.4659,id_3926,0.4539,True
id_2101,id_2101,0.5931,id_7022,0.5383,id_2358,0.4841,True
id_2101,id_2663,0.5102,id_2101,0.4763,id_2361,0.4682,False
id_2101,id_2101,0.6127,id_7022,0.5948,id_3165,0.5751,True
id_2101,id_2101,0.6231,id_5018,0.5723,id_7022,0.5425,True
id_2101,id_2101,0.5133,id_4359,0.4679,id_3926,0.4668,True
id_2101,id_2101,0.6654,id_5018,0.5788,id_7022,0.5669,True
id_2101,id_7079,0.5463,id_2101,0.5341,id_8035,0.4941,False
id_2101,id_2101,0.5999,id_5018,0.5495,id_3165,0.5446,True
