query_id,top1_id,top1_similarity,top2_id,top2_similarity,top3_id,top3_similarity,is_correct_top1
id_6811,id_6811,0.6366,id_873,0.2823,id_4515,0.2497,True
id_6811,id_6811,0.6432,id_7069,0.2465,id_5689,0.2368,True
id_6811,id_6811,0.5784,id_7968,0.1981,id_3257,0.1821,True
id_6811,id_4968,0.1981,id_9051,0.1942,id_4373,0.1932,False
id_6811,id_6811,0.6864,id_873,0.4034,id_4515,0.2825,True
id_6811,id_6811,0.6741,id_873,0.2638,id_3058,0.2203,True
id_6811,id_6811,0.6238,id_873,0.2607,id_7763,0.2449,True
id_6811,id_6811,0.4657,id_4317,0.2451,id_4515,0.2289,True
id_6811,id_6811,0.6048,id_9230,0.2306,id_3058,0.2279,True
id_6811,id_6811,0.5148,id_6123,0.2536,id_56,0.2525,True
id_6811,id_6811,0.5109,id_7069,0.2192,id_7925,0.1938,True
id_6811,id_6811,0.5868,id_9230,0.2785,id_4515,0.2732,True
id_6811,id_6811,0.5227,id_9230,0.2529,id_873,0.2111,True
id_6811,id_6811,0.5718,id_873,0.2707,id_10343,0.2530,True
id_6811,id_6811,0.5842,id_873,0.4247,id_5689,0.2784,True
id_6811,id_6811,0.6359,id_9230,0.2647,id_3877,0.2486,True
id_6811,id_6811,0.4081,id_5134,0.1917,id_5956,0.1873,True
id_6811,id_6811,0.5560,id_1755,0.1721,id_5689,0.1714,True
id_6811,id_6811,0.5918,id_7069,0.2180,id_56,0.2163,True
id_6811,id_6811,0.6771,id_873,0.3573,id_5134,0.2315,True
id_6811,id_6811,0.6056,id_9230,0.2912,id_3877,0.2326,True
id_6811,id_6811,0.6192,id_873,0.2998,id_4515,0.2956,True
id_6811,id_6811,0.6807,id_4515,0.2576,id_10343,0.2339,True
id_6811,id_6811,0.4918,id_1795,0.2474,id_5134,0.1998,True
id_6811,id_6811,0.5120,id_7218,0.2322,id_3058,0.2244,True
id_6811,id_6811,0.6432,id_873,0.2996,id_4515,0.2922,True
id_6811,id_6811,0.5108,id_4515,0.2397,id_56,0.2353,True
id_6811,id_6811,0.4217,id_10181,0.2216,id_4819,0.1988,True
id_6811,id_6811,0.6674,id_873,0.2123,id_8055,0.1895,True
id_6811,id_6811,0.3618,id_873,0.3066,id_4515,0.3031,True
id_6811,id_6811,0.6594,id_873,0.2573,id_56,0.2474,True
id_6811,id_6811,0.5386,id_4515,0.2705,id_873,0.2633,True
id_6811,id_6811,0.6105,id_5689,0.2008,id_8977,0.1920,True
id_6811,id_1021,0.2789,id_6811,0.2647,id_1952,0.2545,False
id_6811,id_6811,0.6038,id_4515,0.1708,id_873,0.1707,True
id_6811,id_6811,0.6136,id_8977,0.2368,id_1851,0.2126,True
id_6811,id_6811,0.6511,id_873,0.2395,id_7197,0.2383,True
id_6811,id_6811,0.6667,id_9230,0.2369,id_2628,0.2242,True
id_6811,id_6811,0.6305,id_873,0.3016,id_7763,0.2497,True
id_6811,id_6811,0.6213,id_5134,0.2096,id_9945,0.1970,True
id_6811,id_6811,0.4783,id_5134,0.3498,id_873,0.2820,True
id_6811,id_6811,0.5898,id_7089,0.2524,id_9230,0.2490,True
id_6811,id_6811,0.4346,id_4515,0.2105,id_7952,0.2103,True
id_6811,id_6811,0.4327,id_873,0.2270,id_3058,0.1890,True
id_6811,id_6811,0.6155,id_873,0.3279,id_5689,0.2664,True
id_6811,id_6811,0.6395,id_873,0.2566,id_9230,0.2459,True
id_6811,id_6811,0.6051,id_8977,0.1971,id_2628,0.1890,True
id_6811,id_6811,0.6936,id_7069,0.2139,id_4801,0.1633,True
id_6811,id_6811,0.5908,id_873,0.2656,id_10251,0.2559,True
id_6811,id_6811,0.6105,id_873,0.2693,id_4515,0.2353,True
id_6811,id_6811,0.5130,id_873,0.3074,id_7069,0.2293,True
id_6811,id_6811,0.7021,id_5689,0.2872,id_873,0.2678,True
id_6811,id_6811,0.6923,id_8977,0.2375,id_3238,0.2352,True
id_6811,id_6811,0.6404,id_5965,0.2476,id_7952,0.2361,True
id_6811,id_6811,0.4831,id_9230,0.2290,id_7069,0.2189,True
id_6811,id_6811,0.6225,id_5134,0.2596,id_3877,0.2108,True
id_6811,id_6811,0.5655,id_873,0.2472,id_8977,0.1925,True
id_6811,id_6811,0.5672,id_4515,0.2283,id_420,0.1884,True
id_6811,id_6811,0.3558,id_4515,0.2846,id_873,0.2782,True
id_6811,id_6811,0.5728,id_9230,0.2496,id_526,0.2476,True
id_6811,id_6811,0.5606,id_7772,0.2245,id_9230,0.1822,True
id_6811,id_6811,0.5918,id_873,0.2665,id_7032,0.2319,True
id_6811,id_6811,0.5217,id_1795,0.2486,id_873,0.2438,True
id_6811,id_6811,0.3328,id_873,0.2344,id_1694,0.1946,True
id_6811,id_6811,0.3973,id_7968,0.2174,id_9766,0.2068,True
id_6811,id_6811,0.5543,id_56,0.2162,id_10343,0.2140,True
id_6811,id_6811,0.5700,id_873,0.3047,id_8685,0.2227,True
id_6811,id_6811,0.7506,id_873,0.3123,id_9230,0.2672,True
id_6811,id_6811,0.6039,id_873,0.2933,id_9230,0.2645,True
id_6811,id_6811,0.6694,id_4515,0.3197,id_8977,0.2897,True
id_6811,id_6811,0.5770,id_9230,0.2575,id_5134,0.2403,True
id_6811,id_6811,0.7012,id_5689,0.2914,id_873,0.2502,True
id_6811,id_6811,0.6641,id_873,0.2550,id_2628,0.2466,True
id_6811,id_6811,0.3762,id_56,0.2125,id_5273,0.2122,True
id_6811,id_6811,0.5182,id_4515,0.2817,id_5134,0.2816,True
id_6811,id_6811,0.3787,id_7270,0.2467,id_5689,0.2399,True
id_6811,id_6811,0.5675,id_4515,0.2729,id_873,0.2681,True
id_6811,id_6811,0.5004,id_9230,0.2817,id_4515,0.2568,True
id_6811,id_6811,0.5681,id_3571,0.2584,id_4515,0.2530,True
id_6811,id_6811,0.4925,id_2628,0.2415,id_7032,0.2234,True
id_6811,id_3571,0.1954,id_4567,0.1888,id_8807,0.1626,False
id_6811,id_6811,0.5354,id_2628,0.2753,id_4515,0.2677,True
id_6811,id_6811,0.6587,id_5689,0.2656,id_8977,0.2304,True
id_6811,id_6811,0.6033,id_7069,0.2737,id_9230,0.2707,True
id_6811,id_6811,0.4987,id_7019,0.2591,id_5309,0.2162,True
id_6811,id_6811,0.6380,id_5134,0.2302,id_7069,0.1954,True
id_6811,id_6811,0.5909,id_873,0.3255,id_4515,0.2434,True
id_6811,id_6811,0.6208,id_4515,0.2715,id_873,0.2605,True
id_6811,id_6811,0.5918,id_7763,0.1798,id_7772,0.1728,True
id_6811,id_6811,0.4177,id_873,0.2551,id_5134,0.2371,True
id_6811,id_6811,0.6177,id_5689,0.2905,id_1021,0.2666,True
id_6811,id_6811,0.5338,id_7069,0.1946,id_56,0.1705,True
id_6811,id_6811,0.6002,id_9230,0.2780,id_5134,0.2478,True
id_6811,id_6811,0.5510,id_873,0.3076,id_1851,0.2385,True
id_6811,id_6811,0.5560,id_2628,0.1931,id_8977,0.1814,True
id_6811,id_6811,0.6344,id_873,0.2493,id_8977,0.2169,True
id_6811,id_6811,0.6279,id_7019,0.2389,id_5689,0.2263,True
id_6811,id_6811,0.6598,id_873,0.2756,id_8977,0.2414,True
id_6811,id_6811,0.6101,id_9230,0.2382,id_3571,0.2220,True
id_6811,id_6811,0.6158,id_4317,0.2611,id_5956,0.2185,True
id_6811,id_6811,0.6423,id_4515,0.2380,id_5689,0.2365,True
id_6811,id_6811,0.5315,id_873,0.2651,id_4819,0.2059,True
id_6811,id_6811,0.7137,id_873,0.2474,id_56,0.2444,True
id_6811,id_6811,0.6707,id_873,0.3070,id_4515,0.2859,True
id_6811,id_6811,0.4803,id_873,0.3349,id_5956,0.3189,True
id_6811,id_6811,0.5475,id_3593,0.1920,id_8977,0.1920,True
id_6811,id_6811,0.5155,id_4515,0.1934,id_7089,0.1761,True
id_6811,id_6811,0.5191,id_9230,0.3106,id_8417,0.2912,True
id_6811,id_6811,0.5978,id_873,0.2883,id_5134,0.2205,True
id_6811,id_6811,0.3883,id_3058,0.2450,id_8044,0.2433,True
id_6811,id_6811,0.5747,id_4515,0.2576,id_873,0.2259,True
id_6811,id_6811,0.6432,id_5689,0.2507,id_7197,0.2370,True
id_6811,id_6811,0.5976,id_5689,0.2155,id_4515,0.2096,True
id_6811,id_6811,0.5166,id_3058,0.1817,id_7019,0.1794,True
id_6811,id_6811,0.5905,id_873,0.2449,id_4515,0.2235,True
id_6811,id_6811,0.4434,id_873,0.3869,id_2136,0.2741,True
id_6811,id_6811,0.7443,id_7032,0.3094,id_873,0.2555,True
id_6811,id_6811,0.6551,id_873,0.2551,id_7197,0.2462,True
id_6811,id_6811,0.5877,id_5134,0.2613,id_7069,0.2083,True
id_6811,id_6811,0.6930,id_873,0.3922,id_9230,0.3011,True
id_6811,id_6811,0.5370,id_2628,0.2512,id_873,0.2500,True
id_6811,id_6811,0.5136,id_5134,0.2429,id_873,0.2313,True
id_6811,id_6811,0.5784,id_56,0.2062,id_9230,0.1965,True
id_6811,id_6811,0.5540,id_9230,0.2478,id_7032,0.2401,True
id_6811,id_6811,0.6013,id_8169,0.1822,id_5689,0.1819,True
id_6811,id_6811,0.6289,id_7763,0.2283,id_873,0.2087,True
id_6811,id_6811,0.5259,id_873,0.2490,id_7218,0.2230,True
id_9267,id_9267,0.6486,id_2670,0.2107,id_1127,0.2007,True
id_9267,id_9267,0.4381,id_2435,0.2508,id_3537,0.2465,True
id_9267,id_9267,0.5935,id_9816,0.2295,id_9379,0.1800,True
id_9267,id_9267,0.5039,id_2670,0.2580,id_7995,0.1737,True
id_9267,id_9267,0.6112,id_2950,0.2387,id_2670,0.2146,True
id_9267,id_9267,0.5082,id_1597,0.2228,id_6476,0.2150,True
id_9267,id_9267,0.5097,id_9647,0.2211,id_9816,0.2189,True
id_9267,id_9267,0.4387,id_6453,0.1950,id_7995,0.1667,True
id_9267,id_9267,0.3880,id_7494,0.1985,id_4675,0.1758,True
id_9598,id_9598,0.4995,id_4436,0.2756,id_4619,0.2713,True
id_9598,id_10152,0.2939,id_4433,0.2207,id_5472,0.1964,False
id_9598,id_9598,0.5702,id_2291,0.2381,id_6749,0.2201,True
id_9598,id_1127,0.2119,id_8440,0.2086,id_6882,0.2084,False
id_9598,id_9598,0.5565,id_2291,0.2336,id_3039,0.2322,True
id_9598,id_9598,0.5937,id_2291,0.2512,id_7204,0.2306,True
id_9598,id_9598,0.4644,id_2291,0.2648,id_7582,0.2151,True
id_9598,id_9598,0.4753,id_8685,0.2462,id_7988,0.2323,True
id_9598,id_9598,0.5467,id_2291,0.2321,id_3792,0.2191,True
id_9598,id_9598,0.6208,id_3970,0.2524,id_9353,0.2220,True
id_9598,id_9598,0.6031,id_2291,0.2533,id_9550,0.2187,True
id_9598,id_9598,0.5127,id_2291,0.2738,id_5131,0.1996,True
id_9598,id_9598,0.6460,id_3299,0.2585,id_9171,0.2552,True
id_212,id_212,0.6658,id_8362,0.2180,id_2985,0.2155,True
id_212,id_212,0.6345,id_2520,0.2358,id_5038,0.2248,True
id_212,id_4825,0.2740,id_3544,0.2449,id_1412,0.1975,False
id_212,id_212,0.4866,id_5173,0.2201,id_5509,0.2166,True
id_212,id_212,0.5686,id_1722,0.2193,id_2701,0.2115,True
id_212,id_212,0.6799,id_1026,0.2509,id_4373,0.2172,True
id_212,id_212,0.6236,id_864,0.2118,id_1350,0.1980,True
id_212,id_212,0.6921,id_891,0.2096,id_5038,0.2049,True
id_9166,id_9166,0.5422,id_1853,0.2758,id_4869,0.2660,True
id_9166,id_9166,0.3734,id_4869,0.2990,id_1365,0.2308,True
id_9166,id_9166,0.5481,id_1853,0.2459,id_5956,0.2171,True
id_9166,id_9166,0.5314,id_9806,0.1942,id_6821,0.1825,True
id_9166,id_9166,0.6323,id_1612,0.2290,id_4869,0.2283,True
id_9166,id_9166,0.5328,id_1853,0.2428,id_6821,0.2361,True
id_9166,id_9166,0.5534,id_4869,0.2265,id_6821,0.1976,True
id_9166,id_9166,0.5921,id_1853,0.3038,id_1612,0.2443,True
id_9166,id_9166,0.5878,id_1612,0.2812,id_7363,0.2500,True
id_9166,id_9166,0.5583,id_1853,0.2440,id_4869,0.2177,True
id_9166,id_9166,0.4933,id_6821,0.2247,id_4869,0.2003,True
id_9166,id_6218,0.2449,id_834,0.1473,id_952,0.1472,False
id_9166,id_9166,0.6225,id_1612,0.3124,id_1853,0.2712,True
id_9166,id_9166,0.4277,id_1853,0.2197,id_1612,0.2086,True
id_7953,id_7953,0.5667,id_6753,0.2160,id_5593,0.1993,True
id_7953,id_7953,0.5525,id_365,0.2600,id_8011,0.2460,True
id_7953,id_7953,0.5812,id_5593,0.1950,id_6753,0.1898,True
id_7953,id_7953,0.5004,id_3537,0.2193,id_8011,0.2150,True
id_7953,id_7953,0.5650,id_7645,0.2459,id_3646,0.2438,True
id_7953,id_7953,0.6182,id_6753,0.2018,id_5948,0.1789,True
id_7953,id_7953,0.4170,id_3218,0.2311,id_4247,0.2068,True
id_7953,id_7953,0.5641,id_5593,0.2364,id_2307,0.2165,True
id_1412,id_1412,0.4746,id_4698,0.2568,id_3106,0.2202,True
id_1412,id_1412,0.6620,id_4698,0.2757,id_834,0.2522,True
id_1412,id_1412,0.4479,id_9044,0.2548,id_7995,0.2448,True
id_1412,id_1412,0.5817,id_907,0.2835,id_3736,0.2807,True
id_1412,id_1412,0.5259,id_834,0.2612,id_9166,0.2442,True
id_1412,id_1412,0.3773,id_834,0.2429,id_4162,0.2417,True
id_1412,id_5827,0.2631,id_163,0.2266,id_7363,0.2260,False
id_1412,id_1412,0.4859,id_8420,0.2527,id_4907,0.2515,True
id_1412,id_1412,0.6739,id_4698,0.2437,id_834,0.2349,True
id_1412,id_1412,0.6271,id_9865,0.2313,id_834,0.2128,True
id_1412,id_1412,0.3884,id_4789,0.2135,id_1535,0.2052,True
id_1412,id_1412,0.6465,id_4698,0.2746,id_5765,0.2331,True
id_1412,id_1412,0.7057,id_4698,0.3081,id_834,0.2381,True
id_1412,id_1412,0.7025,id_4698,0.2701,id_834,0.2677,True
id_1412,id_1412,0.4301,id_4233,0.2077,id_7995,0.2011,True
id_1412,id_1412,0.5765,id_9441,0.3067,id_5827,0.2397,True
id_1412,id_1412,0.3315,id_4233,0.2174,id_6266,0.2100,True
id_1412,id_1412,0.6685,id_834,0.2374,id_3195,0.2043,True
id_1412,id_1412,0.5894,id_834,0.1991,id_9441,0.1632,True
id_1412,id_1412,0.3075,id_4541,0.1746,id_8362,0.1647,True
id_1412,id_1412,0.4070,id_1465,0.2314,id_2798,0.1953,True
id_1412,id_1412,0.3948,id_3195,0.2395,id_9136,0.2215,True
id_1412,id_1412,0.6141,id_4698,0.2718,id_5765,0.2194,True
id_1412,id_1412,0.6106,id_4789,0.2098,id_3902,0.2046,True
id_1412,id_1412,0.6230,id_4698,0.3014,id_9865,0.2396,True
id_1412,id_1412,0.6621,id_4698,0.2332,id_9166,0.1986,True
id_1412,id_1412,0.6048,id_834,0.2555,id_6422,0.2526,True
id_1412,id_1412,0.5788,id_3026,0.2555,id_834,0.2497,True
id_1412,id_1535,0.2742,id_520,0.2449,id_5038,0.2431,False
id_1412,id_1412,0.4781,id_4233,0.2037,id_3195,0.1843,True
id_1412,id_1412,0.6161,id_834,0.2612,id_4698,0.2204,True
id_1412,id_1412,0.6939,id_4698,0.2713,id_834,0.2627,True
id_1412,id_1412,0.6492,id_4698,0.2142,id_5765,0.2128,True
id_1412,id_1412,0.6147,id_4698,0.2463,id_8362,0.1899,True
id_1412,id_1412,0.6724,id_4698,0.2058,id_3902,0.2008,True
id_1412,id_1412,0.6187,id_9044,0.2504,id_834,0.2286,True
id_1412,id_1412,0.3589,id_4945,0.2536,id_162,0.2203,True
id_1412,id_3461,0.2039,id_4166,0.1937,id_7273,0.1845,False
id_1412,id_1412,0.6500,id_3902,0.2199,id_4698,0.1912,True
id_1412,id_1412,0.3066,id_4716,0.2165,id_9166,0.1901,True
id_1412,id_1412,0.6037,id_4698,0.1836,id_834,0.1833,True
id_1412,id_1412,0.6421,id_834,0.2379,id_5765,0.2244,True
id_1412,id_1412,0.4444,id_4972,0.2535,id_4938,0.2338,True
id_1412,id_1412,0.4251,id_4938,0.2126,id_2331,0.2078,True
id_1412,id_1412,0.6280,id_4698,0.2590,id_4233,0.2138,True
id_1412,id_1412,0.6905,id_4698,0.2664,id_834,0.2270,True
id_1412,id_1412,0.6563,id_834,0.2662,id_9441,0.2235,True
id_1412,id_4938,0.1876,id_7218,0.1548,id_1612,0.1467,False
id_1412,id_1412,0.6688,id_834,0.2133,id_4698,0.2019,True
id_1412,id_1412,0.3801,id_4268,0.2456,id_4835,0.2174,True
id_1412,id_1412,0.3390,id_4118,0.2691,id_4835,0.2446,True
id_1412,id_8170,0.2198,id_3039,0.2178,id_1027,0.2056,False
id_1412,id_1412,0.6320,id_4698,0.2603,id_9044,0.2239,True
id_1412,id_10048,0.1846,id_3016,0.1789,id_4258,0.1713,False
id_1412,id_1412,0.6449,id_4698,0.2181,id_6422,0.2174,True
id_1412,id_1412,0.4780,id_4698,0.3146,id_6053,0.2130,True
id_1412,id_1412,0.4887,id_4698,0.2433,id_3736,0.2354,True
id_1412,id_1412,0.5732,id_162,0.2385,id_6422,0.2355,True
id_1412,id_1412,0.5934,id_4698,0.2313,id_2947,0.2312,True
id_1412,id_1412,0.6266,id_4698,0.2246,id_834,0.1999,True
id_1412,id_1412,0.6130,id_3195,0.2080,id_834,0.1753,True
id_1412,id_1412,0.5971,id_834,0.2844,id_2645,0.2107,True
id_1412,id_1412,0.3175,id_4233,0.2892,id_10540,0.2197,True
id_1412,id_1412,0.4534,id_4698,0.2912,id_4233,0.2518,True
id_1412,id_1412,0.4120,id_4698,0.2556,id_8885,0.1994,True
id_6620,id_6620,0.4848,id_9353,0.2542,id_1765,0.2304,True
id_6620,id_6620,0.4185,id_6302,0.2301,id_6434,0.2212,True
id_6620,id_6620,0.3816,id_9598,0.2576,id_7350,0.2254,True
id_6620,id_6620,0.3983,id_6882,0.1996,id_261,0.1650,True
id_6620,id_6620,0.4345,id_8946,0.2262,id_6882,0.1961,True
id_6620,id_6620,0.4369,id_1127,0.2653,id_1168,0.2029,True
id_6620,id_6620,0.4414,id_7427,0.2815,id_8447,0.2349,True
id_6620,id_6620,0.5398,id_8447,0.2653,id_1400,0.2513,True
id_6620,id_6620,0.5475,id_5013,0.2402,id_9598,0.2398,True
id_6620,id_6620,0.4813,id_1168,0.1873,id_5892,0.1872,True
id_2930,id_2930,0.4803,id_4675,0.2085,id_4317,0.2037,True
id_2930,id_2930,0.5229,id_1795,0.2027,id_4317,0.1985,True
id_2930,id_7772,0.2705,id_2369,0.2297,id_4975,0.2038,False
id_2930,id_2930,0.3471,id_9419,0.1773,id_2358,0.1773,True
id_2930,id_2930,0.4154,id_1644,0.2230,id_873,0.2224,True
id_2930,id_2930,0.5122,id_2576,0.1962,id_3183,0.1935,True
id_2930,id_2930,0.2658,id_8885,0.1781,id_6321,0.1778,True
id_2930,id_2930,0.4479,id_6221,0.1861,id_7756,0.1841,True
id_2930,id_2930,0.5488,id_4436,0.2280,id_1795,0.2249,True
id_3281,id_3281,0.5321,id_221,0.1873,id_8975,0.1774,True
id_3281,id_3281,0.5154,id_2439,0.2503,id_5740,0.2405,True
id_3281,id_3281,0.5062,id_5740,0.2550,id_6013,0.2244,True
id_3281,id_3281,0.4652,id_2383,0.2259,id_5419,0.2205,True
id_3281,id_3281,0.5430,id_2439,0.2534,id_953,0.2307,True
id_6033,id_2136,0.2639,id_9873,0.1989,id_6024,0.1877,False
id_6033,id_3406,0.4223,id_8883,0.2800,id_2685,0.2476,False
id_6033,id_6033,0.6075,id_3238,0.2772,id_2383,0.2650,True
id_6033,id_6033,0.6510,id_2383,0.2341,id_3942,0.2178,True
id_6033,id_10110,0.2052,id_2361,0.1750,id_7427,0.1671,False
id_6033,id_6033,0.6995,id_1853,0.3020,id_2383,0.2676,True
id_6033,id_6033,0.3620,id_1402,0.1939,id_239,0.1926,True
id_6033,id_6033,0.7499,id_7090,0.2960,id_2383,0.2348,True
id_6033,id_6033,0.5908,id_1853,0.2529,id_3589,0.2477,True
id_6033,id_6033,0.6629,id_2383,0.2530,id_3942,0.2529,True
id_6033,id_6033,0.5150,id_5869,0.2130,id_1402,0.2019,True
id_6033,id_6033,0.6198,id_2383,0.2704,id_1853,0.2521,True
id_4541,id_4541,0.3650,id_8206,0.2207,id_4972,0.2180,True
id_4541,id_4541,0.4506,id_2364,0.2884,id_3923,0.2063,True
id_4541,id_4541,0.2568,id_7184,0.2388,id_2354,0.1916,True
id_4541,id_4541,0.5067,id_2364,0.2279,id_3430,0.2228,True
id_4541,id_4541,0.5265,id_8902,0.1960,id_5965,0.1958,True
id_4541,id_4541,0.4162,id_212,0.2214,id_1795,0.1995,True
id_4541,id_4541,0.4039,id_2364,0.2055,id_3430,0.2005,True
id_4541,id_4541,0.4172,id_8987,0.1951,id_9031,0.1855,True
id_2101,id_2101,0.5480,id_3165,0.2963,id_2358,0.2814,True
id_2101,id_2101,0.5490,id_2358,0.2827,id_856,0.2413,True
id_2101,id_2101,0.6334,id_3165,0.3194,id_5018,0.3032,True
id_2101,id_2101,0.2524,id_3257,0.1776,id_9343,0.1703,True
id_2101,id_2101,0.6238,id_2358,0.3057,id_5018,0.2716,True
id_2101,id_2101,0.4917,id_1847,0.2120,id_7079,0.2078,True
id_2101,id_2101,0.4758,id_9286,0.1911,id_2354,0.1886,True
id_2101,id_2101,0.5671,id_6005,0.3215,id_1913,0.2519,True
id_2101,id_2101,0.6889,id_5794,0.3064,id_2358,0.2874,True
id_2101,id_2101,0.5431,id_5018,0.2935,id_1750,0.2882,True
id_2101,id_2101,0.4468,id_5018,0.2303,id_2878,0.2132,True
id_2101,id_2101,0.5120,id_2361,0.3164,id_5018,0.2628,True
id_2101,id_2101,0.5698,id_5018,0.2836,id_5596,0.2685,True
id_2101,id_2101,0.6341,id_6005,0.2954,id_5596,0.2897,True
id_2101,id_2101,0.6271,id_3257,0.3262,id_2361,0.2927,True
id_10393,id_10393,0.5593,id_10442,0.3037,id_9852,0.1876,True
id_10393,id_4541,0.1967,id_7879,0.1845,id_8677,0.1704,False
id_10393,id_9794,0.1748,id_7879,0.1638,id_4647,0.1582,False
id_10393,id_10393,0.3777,id_6407,0.1623,id_713,0.1542,True
id_6948,id_6948,0.5122,id_9353,0.2190,id_9550,0.1740,True
id_6948,id_6948,0.4181,id_9353,0.2383,id_5870,0.2089,True
id_6948,id_6948,0.5784,id_3674,0.2117,id_2409,0.2011,True
id_6948,id_6948,0.6518,id_1644,0.1906,id_8440,0.1894,True
id_6948,id_6948,0.3538,id_7995,0.1982,id_5405,0.1976,True
id_6948,id_6948,0.5541,id_7381,0.2039,id_1381,0.1816,True
id_6948,id_6948,0.4352,id_2409,0.2286,id_1853,0.2091,True
id_2833,id_2833,0.4711,id_5818,0.2485,id_4222,0.2458,True
id_2833,id_2833,0.5470,id_7917,0.2239,id_8987,0.1977,True
id_2833,id_2833,0.5550,id_3153,0.3036,id_3257,0.2337,True
id_2833,id_2833,0.5916,id_1155,0.1991,id_1357,0.1801,True
id_2833,id_2833,0.5947,id_1155,0.2524,id_5962,0.1744,True
id_2833,id_2833,0.5554,id_3257,0.1590,id_8987,0.1552,True
id_2833,id_2833,0.6241,id_1155,0.1919,id_610,0.1825,True
id_2833,id_2833,0.5350,id_4009,0.1904,id_1155,0.1807,True
id_2833,id_2833,0.6074,id_1155,0.2109,id_4258,0.2002,True
id_2833,id_2833,0.6027,id_8169,0.2406,id_3257,0.2343,True
id_2833,id_2833,0.6113,id_1357,0.2394,id_5962,0.2330,True
id_2833,id_2833,0.5666,id_1155,0.3342,id_701,0.2076,True
id_3026,id_3026,0.3843,id_6407,0.2753,id_6744,0.2331,True
id_3026,id_3026,0.3330,id_6407,0.2568,id_1255,0.2565,True
id_3026,id_3026,0.2843,id_6407,0.2516,id_5235,0.2147,True
id_3026,id_3026,0.3292,id_6013,0.1976,id_6407,0.1971,True
id_3026,id_3026,0.4993,id_3778,0.3360,id_4373,0.2508,True
id_3026,id_3026,0.5276,id_6407,0.2627,id_1091,0.2442,True
id_793,id_793,0.4518,id_4177,0.2559,id_9096,0.2200,True
id_793,id_793,0.4210,id_5309,0.2862,id_5596,0.2411,True
id_793,id_793,0.5329,id_2354,0.2652,id_8629,0.2594,True
id_793,id_793,0.5818,id_4177,0.2152,id_56,0.2056,True
id_793,id_1292,0.2681,id_5818,0.2574,id_1535,0.2525,False
id_793,id_793,0.4322,id_4321,0.2194,id_5309,0.2056,True
id_793,id_793,0.3845,id_10540,0.2346,id_8036,0.2294,True
id_793,id_793,0.3777,id_10540,0.2217,id_8036,0.2127,True
id_793,id_793,0.5345,id_5740,0.2323,id_4177,0.2317,True
