query_id,top1_id,top1_similarity,top2_id,top2_similarity,top3_id,top3_similarity,is_correct_top1
id_9598,id_9598,0.3903,id_1664,0.2075,id_4619,0.2040,True
id_9598,id_9598,0.6089,id_2291,0.2997,id_5051,0.2594,True
id_9598,id_9598,0.3595,id_7620,0.2292,id_1767,0.1918,True
id_9598,id_9598,0.2350,id_2232,0.2049,id_3350,0.1970,True
id_9598,id_9598,0.5132,id_6667,0.2895,id_2798,0.2735,True
id_212,id_212,0.4773,id_540,0.2069,id_3153,0.1955,True
id_212,id_212,0.5144,id_1026,0.2944,id_4583,0.2637,True
id_212,id_212,0.5360,id_6373,0.3133,id_1026,0.2754,True
id_212,id_212,0.4180,id_6373,0.2224,id_3153,0.2168,True
id_212,id_212,0.6038,id_864,0.2620,id_1026,0.2441,True
id_9166,id_9166,0.4192,id_4869,0.2417,id_9259,0.2102,True
id_9166,id_9166,0.3165,id_8787,0.2123,id_9931,0.2088,True
id_9166,id_9166,0.4356,id_5206,0.2874,id_1853,0.2451,True
id_9166,id_9166,0.5055,id_7363,0.2248,id_1612,0.2175,True
id_9166,id_9166,0.4478,id_1091,0.2255,id_2287,0.2141,True
id_9166,id_9166,0.4956,id_6139,0.2888,id_4869,0.2831,True
id_9166,id_4820,0.2303,id_3970,0.2239,id_5869,0.2060,False
id_9166,id_9166,0.5132,id_4869,0.3115,id_1853,0.2895,True
id_9166,id_9166,0.5160,id_4619,0.2880,id_5827,0.2777,True
id_9166,id_9166,0.4400,id_8414,0.3118,id_6139,0.2214,True
id_9166,id_9166,0.3824,id_6398,0.1992,id_9881,0.1986,True
id_9166,id_8209,0.2002,id_8953,0.1886,id_7204,0.1840,False
id_9166,id_9166,0.5709,id_1612,0.2936,id_1853,0.2893,True
id_7953,id_7953,0.5078,id_6753,0.2775,id_8206,0.2570,True
id_7953,id_7953,0.4815,id_5593,0.2554,id_953,0.2495,True
id_7953,id_7953,0.3104,id_2950,0.2112,id_5895,0.2086,True
id_7953,id_7953,0.4043,id_3506,0.2429,id_7528,0.2409,True
id_7953,id_7953,0.4283,id_97,0.2184,id_3506,0.2092,True
id_7953,id_7953,0.4617,id_7524,0.2305,id_9950,0.2174,True
id_7953,id_7953,0.3015,id_5593,0.2331,id_3218,0.2095,True
id_7953,id_7953,0.3214,id_4162,0.2941,id_7833,0.2427,True
id_1412,id_1412,0.3952,id_65,0.3193,id_5714,0.2652,True
id_1412,id_1412,0.5429,id_834,0.2145,id_4698,0.2101,True
id_1412,id_1412,0.2362,id_7834,0.2325,id_1020,0.2159,True
id_1412,id_1412,0.3352,id_3736,0.2730,id_5765,0.2164,True
id_1412,id_1412,0.4341,id_9166,0.2485,id_1295,0.2257,True
id_1412,id_9096,0.2585,id_4598,0.2510,id_3517,0.2452,False
id_1412,id_5827,0.2053,id_4869,0.1947,id_834,0.1944,False
id_1412,id_1412,0.3675,id_3541,0.2581,id_3397,0.1984,True
id_1412,id_1412,0.5996,id_834,0.2442,id_5765,0.2377,True
id_1412,id_1412,0.5287,id_10288,0.2104,id_834,0.2088,True
id_1412,id_5765,0.2091,id_5305,0.1907,id_7456,0.1755,False
id_1412,id_1412,0.5326,id_5765,0.1996,id_7834,0.1771,True
id_1412,id_1412,0.5693,id_4698,0.2584,id_834,0.2378,True
id_1412,id_1412,0.5870,id_4698,0.1930,id_9865,0.1915,True
id_1412,id_1412,0.2796,id_10540,0.1927,id_4698,0.1759,True
id_1412,id_1412,0.5169,id_3106,0.2983,id_8243,0.2687,True
id_1412,id_1795,0.3462,id_3902,0.3039,id_4268,0.2737,False
id_1412,id_1412,0.5365,id_834,0.2128,id_9865,0.2068,True
id_1412,id_1412,0.4630,id_2838,0.1826,id_5278,0.1760,True
id_1412,id_693,0.1753,id_1412,0.1703,id_6770,0.1686,False
id_1412,id_1412,0.5385,id_4698,0.2180,id_834,0.2166,True
id_1412,id_1412,0.5184,id_7403,0.2037,id_5080,0.1987,True
id_1412,id_1412,0.5396,id_65,0.3221,id_9044,0.2811,True
id_1412,id_1412,0.5240,id_9166,0.2266,id_3541,0.2005,True
id_1412,id_1412,0.4965,id_9865,0.2066,id_7709,0.1999,True
id_1412,id_7385,0.1546,id_3963,0.1473,id_1536,0.1460,False
id_1412,id_834,0.2502,id_1465,0.2215,id_4596,0.2007,False
id_1412,id_1412,0.4194,id_239,0.2169,id_9869,0.2144,True
id_1412,id_1412,0.5501,id_1694,0.2304,id_834,0.2185,True
id_1412,id_1412,0.5793,id_834,0.1870,id_4698,0.1867,True
id_1412,id_1412,0.4840,id_4321,0.1879,id_5765,0.1848,True
id_1412,id_1412,0.4121,id_2838,0.2221,id_7834,0.1653,True
id_1412,id_1412,0.5719,id_6053,0.2002,id_5765,0.1966,True
id_1412,id_1412,0.3157,id_2838,0.2941,id_4698,0.2099,True
id_1412,id_1412,0.3133,id_3736,0.2362,id_7090,0.1803,True
id_1412,id_1412,0.6264,id_7403,0.1982,id_834,0.1924,True
id_1412,id_5051,0.2205,id_1412,0.2158,id_7079,0.1927,False
id_1412,id_1412,0.5522,id_7834,0.1933,id_5765,0.1849,True
id_1412,id_1412,0.5162,id_5765,0.2291,id_7403,0.1835,True
id_1412,id_1412,0.3385,id_7403,0.2308,id_10356,0.1644,True
id_1412,id_1412,0.5004,id_2629,0.1818,id_1295,0.1789,True
id_1412,id_1412,0.5869,id_9865,0.2434,id_834,0.2339,True
id_1412,id_1412,0.4818,id_834,0.2785,id_3026,0.2247,True
id_1412,id_6213,0.2404,id_7952,0.2227,id_1046,0.2218,False
id_1412,id_1412,0.5627,id_834,0.2257,id_4698,0.2093,True
id_1412,id_953,0.2885,id_2101,0.2779,id_793,0.2647,False
id_1412,id_1412,0.5711,id_4938,0.2395,id_7090,0.2366,True
id_1412,id_10515,0.2231,id_1712,0.2030,id_5221,0.1805,False
id_1412,id_1412,0.5719,id_9166,0.2089,id_834,0.1930,True
id_1412,id_1412,0.3499,id_9046,0.1934,id_8986,0.1841,True
id_1412,id_1412,0.3200,id_5765,0.2091,id_10288,0.1944,True
id_1412,id_1412,0.4897,id_5080,0.2016,id_3397,0.1795,True
id_1412,id_1412,0.4415,id_4698,0.1922,id_6254,0.1878,True
id_1412,id_1412,0.5272,id_834,0.2400,id_8380,0.2096,True
id_1412,id_1412,0.4266,id_1465,0.1663,id_834,0.1582,True
id_1412,id_1412,0.4611,id_4268,0.2116,id_1597,0.1992,True
id_1412,id_1412,0.2550,id_9046,0.1928,id_4966,0.1885,True
id_1412,id_1412,0.2721,id_4698,0.2301,id_6254,0.2254,True
id_1412,id_4698,0.2614,id_1412,0.2599,id_9865,0.1776,False
id_6620,id_6620,0.3888,id_3461,0.2642,id_1795,0.2551,True
id_6620,id_6620,0.2952,id_6882,0.2261,id_5999,0.1865,True
id_6620,id_6620,0.3573,id_5080,0.2019,id_4882,0.1774,True
id_6620,id_6620,0.2775,id_470,0.2609,id_6882,0.2469,True
id_6620,id_6620,0.3345,id_3646,0.2163,id_7968,0.2139,True
id_6620,id_6620,0.3945,id_5080,0.2374,id_3538,0.2149,True
id_6620,id_6620,0.3898,id_1127,0.2010,id_6882,0.1942,True
id_6620,id_6620,0.4180,id_8447,0.2713,id_4820,0.2306,True
id_6620,id_6620,0.4499,id_6934,0.2348,id_9114,0.2266,True
id_6620,id_6620,0.4066,id_2409,0.2027,id_3538,0.2019,True
id_2930,id_2930,0.4415,id_8055,0.2247,id_4317,0.2091,True
id_2930,id_2930,0.5099,id_1795,0.2406,id_520,0.2304,True
id_2930,id_2930,0.2759,id_7381,0.2343,id_7511,0.2301,True
id_2930,id_2930,0.4864,id_2724,0.2067,id_2576,0.1940,True
id_2930,id_4317,0.2912,id_2930,0.2034,id_7069,0.1616,False
id_2930,id_2930,0.4238,id_3153,0.2581,id_2478,0.2564,True
id_2930,id_2930,0.4770,id_1795,0.2562,id_9695,0.2390,True
id_3281,id_3281,0.2867,id_4619,0.2363,id_6053,0.2241,True
id_3281,id_3281,0.3811,id_4505,0.2198,id_2439,0.2174,True
id_3281,id_3281,0.3984,id_1350,0.2482,id_4583,0.1913,True
id_3281,id_3281,0.4000,id_7809,0.2762,id_4505,0.2574,True
id_3281,id_3281,0.4591,id_9980,0.2160,id_2439,0.2125,True
id_6033,id_6537,0.1857,id_8156,0.1807,id_9431,0.1729,False
id_6033,id_953,0.2476,id_4517,0.2412,id_3406,0.2210,False
id_6033,id_6033,0.4918,id_9166,0.2265,id_2383,0.2180,True
id_6033,id_6033,0.4460,id_9166,0.2161,id_3758,0.2103,True
id_6033,id_3195,0.2201,id_2108,0.1909,id_186,0.1893,False
id_6033,id_6033,0.4931,id_1853,0.2812,id_9166,0.2468,True
id_6033,id_5765,0.2818,id_6033,0.2605,id_1295,0.2176,False
id_6033,id_6033,0.6221,id_1795,0.2535,id_6013,0.2426,True
id_6033,id_6033,0.4362,id_6821,0.2682,id_4619,0.2621,True
id_6033,id_6033,0.4666,id_3238,0.2168,id_1255,0.2153,True
id_6033,id_6033,0.3157,id_5869,0.2774,id_2730,0.2245,True
id_6033,id_6033,0.5066,id_3773,0.2622,id_10136,0.2578,True
id_4541,id_4541,0.2894,id_8206,0.2569,id_8987,0.2024,True
id_4541,id_4541,0.3027,id_5827,0.1994,id_4880,0.1956,True
id_4541,id_4541,0.2306,id_4324,0.1763,id_4825,0.1757,True
id_4541,id_4541,0.3464,id_9259,0.2172,id_8987,0.2119,True
id_4541,id_4541,0.4328,id_5206,0.1875,id_163,0.1733,True
id_4541,id_4541,0.3287,id_4324,0.1759,id_2364,0.1664,True
id_4541,id_4541,0.2990,id_6213,0.2338,id_5948,0.2308,True
id_4541,id_4541,0.3985,id_9096,0.2929,id_2902,0.2831,True
id_2101,id_2101,0.3892,id_2489,0.2239,id_9960,0.2232,True
id_2101,id_2101,0.4252,id_4359,0.2325,id_7218,0.2110,True
id_2101,id_2101,0.5164,id_3165,0.2715,id_5018,0.2642,True
id_2101,id_715,0.2879,id_3165,0.2622,id_5273,0.2567,False
id_2101,id_2101,0.5902,id_715,0.3286,id_5018,0.3236,True
id_2101,id_2101,0.4333,id_7079,0.3196,id_5018,0.2977,True
id_2101,id_2101,0.4559,id_856,0.2820,id_1542,0.2784,True
id_2101,id_2101,0.2605,id_1542,0.2273,id_6005,0.2113,True
id_2101,id_2101,0.5090,id_1795,0.3233,id_1542,0.3164,True
id_2101,id_7022,0.2061,id_10500,0.2021,id_5552,0.1975,False
id_2101,id_2101,0.4899,id_9823,0.2972,id_1271,0.2700,True
id_2101,id_2101,0.5599,id_5596,0.3257,id_1824,0.3099,True
id_2101,id_2101,0.5436,id_6005,0.3115,id_3917,0.2699,True
id_2101,id_2101,0.5557,id_4897,0.2928,id_239,0.2886,True
id_10393,id_10393,0.3468,id_5013,0.2154,id_2333,0.1983,True
id_10393,id_27,0.2313,id_8677,0.2305,id_7315,0.2190,False
id_10393,id_6189,0.1723,id_3646,0.1677,id_7554,0.1484,False
id_6948,id_6948,0.4045,id_9353,0.2794,id_3289,0.2303,True
id_6948,id_5131,0.2570,id_9353,0.2451,id_1434,0.2347,False
id_6948,id_6948,0.4385,id_3674,0.2463,id_1674,0.2299,True
id_6948,id_6948,0.5155,id_6028,0.2112,id_10125,0.1862,True
id_6948,id_6948,0.3675,id_7315,0.2455,id_3902,0.2395,True
id_6948,id_6948,0.3908,id_1853,0.3084,id_9353,0.2804,True
id_2833,id_2833,0.3883,id_4258,0.2355,id_1357,0.2242,True
id_2833,id_2833,0.4599,id_1357,0.1800,id_4009,0.1712,True
id_2833,id_2833,0.5136,id_1357,0.3591,id_3153,0.3223,True
id_2833,id_2833,0.4782,id_4359,0.2585,id_1357,0.2248,True
id_2833,id_2833,0.4788,id_1155,0.1916,id_4258,0.1890,True
id_2833,id_2833,0.3544,id_6934,0.1885,id_6642,0.1883,True
id_2833,id_2833,0.4871,id_5836,0.2120,id_1357,0.1897,True
id_2833,id_2833,0.5415,id_4749,0.2510,id_1357,0.2498,True
id_2833,id_2833,0.4924,id_1357,0.2507,id_7917,0.2099,True
id_2833,id_2833,0.5101,id_5962,0.2774,id_8035,0.2730,True
id_2833,id_2833,0.5139,id_5962,0.2871,id_8035,0.2668,True
id_2833,id_2833,0.4714,id_701,0.3265,id_9427,0.3025,True
id_3026,id_3026,0.2536,id_2576,0.2513,id_7756,0.2493,True
id_3026,id_3026,0.2741,id_2331,0.2069,id_5765,0.1972,True
id_3026,id_6407,0.1822,id_9816,0.1666,id_4634,0.1596,False
id_3026,id_3026,0.2210,id_5765,0.2119,id_1746,0.1779,True
id_3026,id_3026,0.3121,id_3339,0.2141,id_1091,0.2011,True
id_3026,id_3026,0.3788,id_9707,0.1882,id_9470,0.1787,True
id_793,id_793,0.3936,id_4177,0.2368,id_10343,0.2204,True
id_793,id_793,0.3413,id_8482,0.2331,id_8036,0.2287,True
id_793,id_793,0.3933,id_7079,0.2396,id_6560,0.2373,True
id_793,id_793,0.4523,id_1393,0.2094,id_5596,0.2075,True
id_793,id_1750,0.2203,id_4175,0.2114,id_6894,0.1968,False
id_793,id_793,0.2973,id_809,0.2192,id_6089,0.2108,True
id_793,id_69,0.2656,id_5309,0.2523,id_793,0.2155,False
id_793,id_69,0.2715,id_5309,0.2432,id_6241,0.2309,False
id_793,id_793,0.3733,id_7484,0.2091,id_5596,0.1997,True
id_793,id_556,0.2381,id_5956,0.2233,id_753,0.2209,False
id_793,id_793,0.3997,id_5051,0.2062,id_5223,0.2016,True
id_793,id_4157,0.2163,id_233,0.1841,id_9259,0.1657,False
id_1295,id_1295,0.5029,id_5033,0.3409,id_1664,0.2356,True
id_1295,id_1295,0.3818,id_10085,0.2355,id_1767,0.1834,True
id_1295,id_1295,0.4296,id_2439,0.2419,id_4233,0.2406,True
id_1295,id_1295,0.5408,id_5033,0.2828,id_2439,0.2823,True
id_2623,id_4710,0.2158,id_4966,0.1934,id_9838,0.1863,False
id_2623,id_9629,0.1918,id_2685,0.1821,id_8414,0.1779,False
id_2623,id_6826,0.2132,id_4874,0.1749,id_2947,0.1698,False
id_8946,id_8946,0.5326,id_5278,0.1946,id_4369,0.1835,True
id_8946,id_8946,0.5105,id_4369,0.2252,id_7685,0.2105,True
id_8946,id_8946,0.5678,id_65,0.2147,id_4369,0.2143,True
id_8946,id_8946,0.4576,id_4369,0.3162,id_4324,0.2183,True
id_8946,id_8946,0.5124,id_4369,0.2294,id_1365,0.2081,True
id_8946,id_8946,0.4918,id_4369,0.2863,id_5080,0.2349,True
id_8946,id_8946,0.2229,id_1571,0.1909,id_4492,0.1808,True
id_8946,id_27,0.2155,id_1767,0.1817,id_9431,0.1775,False
id_5520,id_1752,0.2520,id_8414,0.2347,id_252,0.2157,False
